method,seed,sample_index,true_class,original_class,counterfactual_class,time_seconds,num_grad_updates_used,EN,IM1,IM2,is_satisfactory
B,43,5560,7,7,7,2.761879099998623,500,33.023888778686526,1.0,0.618621289730072,0
C,43,5560,7,7,9,0.15219690004596487,31,12.145050716400146,0.9999620914459229,0.5358514189720154,1
D,43,5560,7,7,9,0.2021009000018239,33,13.85097599029541,0.9999983906745911,0.5781897306442261,1
E,43,5560,7,7,9,0.1300337000284344,31,12.139088916778565,0.9999622702598572,0.5360132455825806,1
F,43,5560,7,7,9,0.17949890001909807,33,13.85068359375,0.9999980330467224,0.5783307552337646,1
A,44,5560,7,7,7,2.1329070000210777,500,0.026403958955779672,1.0,0.5950981378555298,0
B,44,5560,7,7,7,2.7847415000433102,500,33.023888778686526,1.0,0.618621289730072,0
C,44,5560,7,7,9,0.16043019999051467,31,12.145050716400146,0.9999620914459229,0.5358514189720154,1
D,44,5560,7,7,9,0.20457669999450445,33,13.85097599029541,0.9999983906745911,0.5781897306442261,1
E,44,5560,7,7,9,0.12153290002606809,31,12.139088916778565,0.9999622702598572,0.5360132455825806,1
F,44,5560,7,7,9,0.17118080001091585,33,13.85068359375,0.9999980330467224,0.5783307552337646,1
A,42,4460,7,7,7,2.1909233999904245,500,0.04058391768485308,1.0,0.6702431440353394,0
B,42,4460,7,7,7,2.813779300020542,500,30.8294246673584,1.0,0.5541532039642334,0
C,42,4460,7,7,7,2.5797531999996863,500,16.869574737548827,1.0,0.4753921627998352,0
D,42,4460,7,7,7,3.040850599994883,500,33.56160469055176,1.0,0.5074219703674316,0
E,42,4460,7,7,7,2.0258435999858193,500,16.831990051269532,1.0,0.4741256535053253,0
F,42,4460,7,7,7,2.575473199947737,500,33.55873146057129,1.0,0.5077580809593201,0
A,43,4460,7,7,7,2.2037434999947436,500,0.04058391768485308,1.0,0.6702431440353394,0
B,43,4460,7,7,7,2.784342299972195,500,30.8294246673584,1.0,0.5541532039642334,0
C,43,4460,7,7,7,2.565056299965363,500,16.869574737548827,1.0,0.4753921627998352,0
D,43,4460,7,7,7,3.220983500010334,500,33.56160469055176,1.0,0.5074219703674316,0
E,43,4460,7,7,7,2.092515199969057,500,16.831990051269532,1.0,0.4741256535053253,0
F,43,4460,7,7,7,2.88753910001833,500,33.55873146057129,1.0,0.5077580809593201,0
A,44,4460,7,7,7,2.231100500037428,500,0.04058391768485308,1.0,0.6702431440353394,0
B,44,4460,7,7,7,2.8189038000418805,500,30.8294246673584,1.0,0.5541532039642334,0
C,44,4460,7,7,7,2.5880402000038885,500,16.869574737548827,1.0,0.4753921627998352,0
D,44,4460,7,7,7,3.0590398000204004,500,33.56160469055176,1.0,0.5074219703674316,0
E,44,4460,7,7,7,2.071291400003247,500,16.831990051269532,1.0,0.4741256535053253,0
F,44,4460,7,7,7,2.5325136000174098,500,33.55873146057129,1.0,0.5077580809593201,0
A,42,2143,7,7,7,2.165579699969385,500,0.024075274108326994,1.0,0.6101676821708679,0
B,42,2143,7,7,7,2.7585564000182785,500,33.31643714904785,1.0,0.4735930562019348,0
C,42,2143,7,7,7,2.5542143000056967,500,12.03211555480957,1.0,0.5240329504013062,0
D,42,2143,7,7,7,3.1299454999971204,500,27.405205154418944,1.0,0.5428832769393921,0
E,42,2143,7,7,7,2.13673430000199,500,12.085907936096191,1.0,0.5220176577568054,0
F,42,2143,7,7,7,2.5944598999922164,500,27.467858123779298,1.0,0.5412582159042358,0
A,43,2143,7,7,7,2.162841599958483,500,0.024075274108326994,1.0,0.6101676821708679,0
B,43,2143,7,7,7,2.7714738000067882,500,33.31643714904785,1.0,0.4735930562019348,0
C,43,2143,7,7,7,2.5683820999693125,500,12.03211555480957,1.0,0.5240329504013062,0
D,43,2143,7,7,7,3.0608487999998033,500,27.405205154418944,1.0,0.5428832769393921,0
E,43,2143,7,7,7,2.011342699988745,500,12.085907936096191,1.0,0.5220176577568054,0
F,43,2143,7,7,7,2.576211499981582,500,27.467858123779298,1.0,0.5412582159042358,0
A,44,2143,7,7,7,2.1798941000015475,500,0.024075274108326994,1.0,0.6101676821708679,0
B,44,2143,7,7,7,2.7188899999600835,500,33.31643714904785,1.0,0.4735930562019348,0
C,44,2143,7,7,7,2.556409100012388,500,12.03211555480957,1.0,0.5240329504013062,0
D,44,2143,7,7,7,3.0592038999893703,500,27.405205154418944,1.0,0.5428832769393921,0
E,44,2143,7,7,7,2.054289299994707,500,12.085907936096191,1.0,0.5220176577568054,0
F,44,2143,7,7,7,2.5827808000030927,500,27.467858123779298,1.0,0.5412582159042358,0
A,42,262,7,7,7,2.1594218999962322,500,0.037909210741054265,1.0,0.5191574692726135,0
B,42,262,7,7,7,2.7180670000379905,500,28.812442016601562,1.0,0.5634674429893494,0
C,42,262,7,7,7,2.539039099996444,500,23.54231376647949,1.0,0.3568681478500366,0
D,42,262,7,7,3,0.37924600002588704,62,24.516911697387695,0.28411608934402466,0.049841295927762985,1
E,42,262,7,7,7,2.0012881999718957,500,23.48045654296875,1.0,0.3565380871295929,0
F,42,262,7,7,3,0.34027469996362925,63,24.677854537963867,0.2817000150680542,0.04982250928878784,1
A,43,262,7,7,7,2.1988182999775745,500,0.037909210741054265,1.0,0.5191574692726135,0
B,43,262,7,7,7,2.749962100002449,500,28.812442016601562,1.0,0.5634674429893494,0
C,43,262,7,7,7,2.554908499994781,500,23.54231376647949,1.0,0.3568681478500366,0
D,43,262,7,7,3,0.38258889998542145,62,24.516911697387695,0.28411608934402466,0.049841295927762985,1
E,43,262,7,7,7,1.9535291999927722,500,23.48045654296875,1.0,0.3565380871295929,0
F,43,262,7,7,3,0.3286134999943897,63,24.677854537963867,0.2817000150680542,0.04982250928878784,1
A,44,262,7,7,7,2.211622599978,500,0.037909210741054265,1.0,0.5191574692726135,0
B,44,262,7,7,7,2.80602210003417,500,28.812442016601562,1.0,0.5634674429893494,0
C,44,262,7,7,7,2.559328400006052,500,23.54231376647949,1.0,0.3568681478500366,0
D,44,262,7,7,3,0.37676899996586144,62,24.516911697387695,0.28411608934402466,0.049841295927762985,1
E,44,262,7,7,7,1.979715200024657,500,23.48045654296875,1.0,0.3565380871295929,0
F,44,262,7,7,3,0.3445980000542477,63,24.677854537963867,0.2817000150680542,0.04982250928878784,1
A,42,7770,8,8,8,2.1251330000231974,500,0.02634284466621466,0.9999999403953552,0.03993507847189903,0
B,42,7770,8,8,1,2.3864505999954417,431,45.91415557861328,25.630765914916992,0.6761096715927124,1
C,42,7770,8,8,8,2.5734273999696597,500,22.189420700073242,0.9999998807907104,0.04101884737610817,0
D,42,7770,8,8,3,1.0586779000004753,167,27.066592407226562,1.1129543781280518,0.032602787017822266,1
E,42,7770,8,8,8,1.951485399971716,500,21.983145904541015,0.9999998807907104,0.040301594883203506,0
F,42,7770,8,8,3,0.8764984000008553,169,27.101522827148436,1.1128320693969727,0.03276095539331436,1
A,43,7770,8,8,8,2.0874219000106677,500,0.02634284466621466,0.9999999403953552,0.03993507847189903,0
B,43,7770,8,8,1,2.438469199987594,431,45.91415557861328,25.630765914916992,0.6761096715927124,1
C,43,7770,8,8,8,2.537421200016979,500,22.189420700073242,0.9999998807907104,0.04101884737610817,0
D,43,7770,8,8,3,1.0419063000008464,167,27.066592407226562,1.1129543781280518,0.032602787017822266,1
E,43,7770,8,8,8,1.9957934000412934,500,21.983145904541015,0.9999998807907104,0.040301594883203506,0
F,43,7770,8,8,3,0.8557647000416182,169,27.101522827148436,1.1128320693969727,0.03276095539331436,1
A,44,7770,8,8,8,2.127053599979263,500,0.02634284466621466,0.9999999403953552,0.03993507847189903,0
B,44,7770,8,8,1,2.3920862000086345,431,45.91415557861328,25.630765914916992,0.6761096715927124,1
C,44,7770,8,8,8,2.5911365000065416,500,22.189420700073242,0.9999998807907104,0.04101884737610817,0
D,44,7770,8,8,3,1.0444032000377774,167,27.066592407226562,1.1129543781280518,0.032602787017822266,1
E,44,7770,8,8,8,1.9977337999735028,500,21.983145904541015,0.9999998807907104,0.040301594883203506,0
F,44,7770,8,8,3,0.8650871000136249,169,27.101522827148436,1.1128320693969727,0.03276095539331436,1
A,42,4375,8,8,8,2.1676445999764837,500,0.0292084124754183,0.9999999403953552,0.05302518978714943,0
B,42,4375,8,8,5,0.8188519999966957,144,39.450910568237305,1.4108225107192993,0.06943187862634659,1
C,42,4375,8,8,8,2.5736604999983683,500,12.071443367004395,0.9999999403953552,0.06938353925943375,0
D,42,4375,8,8,3,0.6680685000028461,108,25.431422424316406,1.0074234008789062,0.041489265859127045,1
E,42,4375,8,8,8,2.038469700026326,500,12.069131851196289,0.9999999403953552,0.06948383897542953,0
F,42,4375,8,8,3,0.6377618999686092,120,26.253533935546876,0.9951419234275818,0.04096079617738724,1
A,43,4375,8,8,8,2.0917125000269152,500,0.0292084124754183,0.9999999403953552,0.05302518978714943,0
B,43,4375,8,8,5,0.8274654999841005,144,39.450910568237305,1.4108225107192993,0.06943187862634659,1
C,43,4375,8,8,8,2.5764113000477664,500,12.071443367004395,0.9999999403953552,0.06938353925943375,0
D,43,4375,8,8,3,0.6649507000111043,108,25.431422424316406,1.0074234008789062,0.041489265859127045,1
E,43,4375,8,8,8,1.9823231000336818,500,12.069131851196289,0.9999999403953552,0.06948383897542953,0
F,43,4375,8,8,3,0.6229883000487462,120,26.253533935546876,0.9951419234275818,0.04096079617738724,1
A,44,4375,8,8,8,2.1880912999622524,500,0.0292084124754183,0.9999999403953552,0.05302518978714943,0
B,44,4375,8,8,5,0.7929171999567188,144,39.450910568237305,1.4108225107192993,0.06943187862634659,1
C,44,4375,8,8,8,2.5578220000024885,500,12.071443367004395,0.9999999403953552,0.06938353925943375,0
D,44,4375,8,8,3,0.6920522999716923,108,25.431422424316406,1.0074234008789062,0.041489265859127045,1
E,44,4375,8,8,8,1.999805599974934,500,12.069131851196289,0.9999999403953552,0.06948383897542953,0
F,44,4375,8,8,3,0.6305417999974452,120,26.253533935546876,0.9951419234275818,0.04096079617738724,1
A,42,6612,8,8,8,2.2258105000364594,500,0.023310052204760724,0.9999998807907104,0.05242156237363815,0
B,42,6612,8,8,8,2.8055108999833465,500,40.02921752929687,0.9999997019767761,0.028278473764657974,0
C,42,6612,8,8,8,2.5559186000027694,500,10.929778385162354,0.9999998807907104,0.077297642827034,0
D,42,6612,8,8,3,0.311775200010743,51,21.492180252075194,0.9515938758850098,0.04222171753644943,1
E,42,6612,8,8,8,1.9712318000383675,500,10.97879934310913,0.9999998807907104,0.07633174955844879,0
F,42,6612,8,8,3,0.27485669997986406,52,21.83227653503418,0.9486882090568542,0.04211268946528435,1
A,43,6612,8,8,8,2.168319899996277,500,0.023310052204760724,0.9999998807907104,0.05242156237363815,0
B,43,6612,8,8,8,2.7886982999625616,500,40.02921752929687,0.9999997019767761,0.028278473764657974,0
C,43,6612,8,8,8,2.5589321999577805,500,10.929778385162354,0.9999998807907104,0.077297642827034,0
D,43,6612,8,8,3,0.30908889998681843,51,21.492180252075194,0.9515938758850098,0.04222171753644943,1
E,43,6612,8,8,8,1.9280491000390612,500,10.97879934310913,0.9999998807907104,0.07633174955844879,0
F,43,6612,8,8,3,0.26149900001473725,52,21.83227653503418,0.9486882090568542,0.04211268946528435,1
A,44,6612,8,8,8,2.1416797999991104,500,0.023310052204760724,0.9999998807907104,0.05242156237363815,0
B,44,6612,8,8,8,2.780055200040806,500,40.02921752929687,0.9999997019767761,0.028278473764657974,0
C,44,6612,8,8,8,2.789981000008993,500,10.929778385162354,0.9999998807907104,0.077297642827034,0
D,44,6612,8,8,3,0.3829335999907926,51,21.492180252075194,0.9515938758850098,0.04222171753644943,1
E,44,6612,8,8,8,2.1608953999821097,500,10.97879934310913,0.9999998807907104,0.07633174955844879,0
F,44,6612,8,8,3,0.277306400006637,52,21.83227653503418,0.9486882090568542,0.04211268946528435,1
A,42,5011,8,8,8,2.1722300999681465,500,0.022786306150374004,0.9999998807907104,0.04734361544251442,0
B,42,5011,8,8,5,1.4964163999538869,272,36.26955108642578,1.5432946681976318,0.06605305522680283,1
C,42,5011,8,8,8,2.548876500048209,500,18.85348415374756,0.9999999403953552,0.051911137998104095,0
D,42,5011,8,8,9,0.5656094999867491,88,23.309033584594726,4.823556900024414,0.5665045976638794,1
E,42,5011,8,8,8,2.0363155000377446,500,17.886142349243165,0.9999999403953552,0.051472123712301254,0
F,42,5011,8,8,9,0.46763569995528087,90,23.508299255371092,4.824536323547363,0.5664320588111877,1
A,43,5011,8,8,8,2.183382800023537,500,0.022786306150374004,0.9999998807907104,0.04734361544251442,0
B,43,5011,8,8,5,1.519059800019022,272,36.26955108642578,1.5432946681976318,0.06605305522680283,1
C,43,5011,8,8,8,2.5711699000094086,500,18.85348415374756,0.9999999403953552,0.051911137998104095,0
D,43,5011,8,8,9,0.5371246000286192,88,23.309033584594726,4.823556900024414,0.5665045976638794,1
E,43,5011,8,8,8,2.0201748999534175,500,17.886142349243165,0.9999999403953552,0.051472123712301254,0
F,43,5011,8,8,9,0.4886640000040643,90,23.508299255371092,4.824536323547363,0.5664320588111877,1
A,44,5011,8,8,8,2.1985826999880373,500,0.022786306150374004,0.9999998807907104,0.04734361544251442,0
B,44,5011,8,8,5,1.5089174999739043,272,36.26955108642578,1.5432946681976318,0.06605305522680283,1
C,44,5011,8,8,8,2.551797699998133,500,18.85348415374756,0.9999999403953552,0.051911137998104095,0
D,44,5011,8,8,9,0.5489520999835804,88,23.309033584594726,4.823556900024414,0.5665045976638794,1
E,44,5011,8,8,8,1.9829256000230089,500,17.886142349243165,0.9999999403953552,0.051472123712301254,0
F,44,5011,8,8,9,0.46483199996873736,90,23.508299255371092,4.824536323547363,0.5664320588111877,1
A,42,9088,8,8,8,2.1927369000040926,500,0.029958301695296542,0.9999999403953552,0.0293764416128397,0
B,42,9088,8,8,8,2.9184598000138067,500,34.97911033630371,0.9999997019767761,0.017814869061112404,0
C,42,9088,8,8,8,2.584096300008241,500,28.135347747802733,0.9999999403953552,0.03761022537946701,0
D,42,9088,8,8,3,2.0112671999959275,325,41.199788665771486,1.0118541717529297,0.041868168860673904,1
E,42,9088,8,8,8,2.0110777000081725,500,28.13422050476074,0.9999999403953552,0.037639934569597244,0
F,42,9088,8,8,3,2.0803194000036456,394,41.3945930480957,1.0183420181274414,0.04351674020290375,1
A,43,9088,8,8,8,2.2424100999487564,500,0.029958301695296542,0.9999999403953552,0.0293764416128397,0
B,43,9088,8,8,8,2.786618300015107,500,34.97911033630371,0.9999997019767761,0.017814869061112404,0
C,43,9088,8,8,8,2.538902500004042,500,28.135347747802733,0.9999999403953552,0.03761022537946701,0
D,43,9088,8,8,3,1.99735789996339,325,41.199788665771486,1.0118541717529297,0.041868168860673904,1
E,43,9088,8,8,8,1.9688211000175215,500,28.13422050476074,0.9999999403953552,0.037639934569597244,0
F,43,9088,8,8,3,2.026762699999381,394,41.3945930480957,1.0183420181274414,0.04351674020290375,1
A,44,9088,8,8,8,2.121171700011473,500,0.029958301695296542,0.9999999403953552,0.0293764416128397,0
B,44,9088,8,8,8,2.770496799959801,500,34.97911033630371,0.9999997019767761,0.017814869061112404,0
C,44,9088,8,8,8,2.583696499990765,500,28.135347747802733,0.9999999403953552,0.03761022537946701,0
D,44,9088,8,8,3,1.97374609997496,325,41.199788665771486,1.0118541717529297,0.041868168860673904,1
E,44,9088,8,8,8,1.9962594999815337,500,28.13422050476074,0.9999999403953552,0.037639934569597244,0
F,44,9088,8,8,3,2.010081199987326,394,41.3945930480957,1.0183420181274414,0.04351674020290375,1
A,42,2960,8,8,8,2.1267769999685697,500,0.02201066852139775,0.9999999403953552,0.03728089854121208,0
B,42,2960,8,8,8,2.7578686000197195,500,26.593106842041017,0.9999996423721313,0.01809394359588623,0
C,42,2960,8,8,8,2.5442431999836117,500,22.005638885498048,0.9999999403953552,0.0507998950779438,0
D,42,2960,8,8,8,3.0836039000423625,500,32.60324478149414,0.9999998211860657,0.03606216609477997,0
E,42,2960,8,8,8,1.9978534000110812,500,22.007008743286132,0.9999999403953552,0.050803352147340775,0
F,42,2960,8,8,8,2.5912373999599367,500,32.60996513366699,0.9999998211860657,0.03603262081742287,0
A,43,2960,8,8,8,2.173002000025008,500,0.02201066852139775,0.9999999403953552,0.03728089854121208,0
B,43,2960,8,8,8,2.77087330003269,500,26.593106842041017,0.9999996423721313,0.01809394359588623,0
C,43,2960,8,8,8,2.535135900019668,500,22.005638885498048,0.9999999403953552,0.0507998950779438,0
D,43,2960,8,8,8,3.0857830999884754,500,32.60324478149414,0.9999998211860657,0.03606216609477997,0
E,43,2960,8,8,8,2.01396820001537,500,22.007008743286132,0.9999999403953552,0.050803352147340775,0
F,43,2960,8,8,8,2.5893521000398323,500,32.60996513366699,0.9999998211860657,0.03603262081742287,0
A,44,2960,8,8,8,2.110896900005173,500,0.02201066852139775,0.9999999403953552,0.03728089854121208,0
B,44,2960,8,8,8,2.779069700045511,500,26.593106842041017,0.9999996423721313,0.01809394359588623,0
C,44,2960,8,8,8,2.5586666999734007,500,22.005638885498048,0.9999999403953552,0.0507998950779438,0
D,44,2960,8,8,8,3.07350530003896,500,32.60324478149414,0.9999998211860657,0.03606216609477997,0
E,44,2960,8,8,8,2.0019552999874577,500,22.007008743286132,0.9999999403953552,0.050803352147340775,0
F,44,2960,8,8,8,2.5644527999684215,500,32.60996513366699,0.9999998211860657,0.03603262081742287,0
A,42,5530,8,8,8,2.1442843999830075,500,0.028429671505000444,0.9999999403953552,0.032188091427087784,0
B,42,5530,8,8,8,2.7821128999930806,500,37.80119018554687,0.9999997019767761,0.022436417639255524,0
C,42,5530,8,8,8,2.5673974999808706,500,16.09515724182129,0.9999998807907104,0.02750753052532673,0
D,42,5530,8,8,8,3.0605574000510387,500,35.705562591552734,0.9999997615814209,0.023851050063967705,0
E,42,5530,8,8,8,2.0675972000462934,500,16.087536811828613,0.9999998807907104,0.0274418406188488,0
F,42,5530,8,8,8,2.5517772000166588,500,35.73987159729004,0.9999997615814209,0.02388092502951622,0
A,43,5530,8,8,8,2.14843679999467,500,0.028429671505000444,0.9999999403953552,0.032188091427087784,0
B,43,5530,8,8,8,2.8294531000428833,500,37.80119018554687,0.9999997019767761,0.022436417639255524,0
C,43,5530,8,8,8,2.584237499977462,500,16.09515724182129,0.9999998807907104,0.02750753052532673,0
D,43,5530,8,8,8,3.083203300018795,500,35.705562591552734,0.9999997615814209,0.023851050063967705,0
E,43,5530,8,8,8,2.0391687999945134,500,16.087536811828613,0.9999998807907104,0.0274418406188488,0
F,43,5530,8,8,8,2.708295999967959,500,35.73987159729004,0.9999997615814209,0.02388092502951622,0
A,44,5530,8,8,8,2.2547523000393994,500,0.028429671505000444,0.9999999403953552,0.032188091427087784,0
B,44,5530,8,8,8,2.787804000021424,500,37.80119018554687,0.9999997019767761,0.022436417639255524,0
C,44,5530,8,8,8,2.60163609997835,500,16.09515724182129,0.9999998807907104,0.02750753052532673,0
D,44,5530,8,8,8,3.100108199985698,500,35.705562591552734,0.9999997615814209,0.023851050063967705,0
E,44,5530,8,8,8,2.0236942999763414,500,16.087536811828613,0.9999998807907104,0.0274418406188488,0
F,44,5530,8,8,8,2.604292500007432,500,35.73987159729004,0.9999997615814209,0.02388092502951622,0
A,42,9934,8,8,8,2.1637368999654427,500,0.0490975025924854,0.9999998807907104,0.08364615589380264,0
B,42,9934,8,8,5,1.5763781000277959,283,52.02994003295898,0.9597363471984863,0.0668257623910904,1
C,42,9934,8,8,8,2.546431399998255,500,15.359416389465332,0.9999998807907104,0.09686536341905594,0
D,42,9934,8,8,3,0.43944480002392083,71,24.209148406982422,0.8945364356040955,0.055004045367240906,1
E,42,9934,8,8,8,2.0425789000000805,500,15.371401405334474,0.9999998807907104,0.09603229910135269,0
F,42,9934,8,8,3,0.3852066999534145,71,24.218757247924806,0.8951935172080994,0.05488651245832443,1
A,43,9934,8,8,8,2.13181250001071,500,0.0490975025924854,0.9999998807907104,0.08364615589380264,0
B,43,9934,8,8,5,1.5876757000223733,283,52.02994003295898,0.9597363471984863,0.0668257623910904,1
C,43,9934,8,8,8,2.6672778999782167,500,15.359416389465332,0.9999998807907104,0.09686536341905594,0
D,43,9934,8,8,3,0.5323459000210278,71,24.209148406982422,0.8945364356040955,0.055004045367240906,1
E,43,9934,8,8,8,2.236886200029403,500,15.371401405334474,0.9999998807907104,0.09603229910135269,0
F,43,9934,8,8,3,0.42435759998625144,71,24.218757247924806,0.8951935172080994,0.05488651245832443,1
A,44,9934,8,8,8,2.175297599984333,500,0.0490975025924854,0.9999998807907104,0.08364615589380264,0
B,44,9934,8,8,5,1.610855300037656,283,52.02994003295898,0.9597363471984863,0.0668257623910904,1
C,44,9934,8,8,8,2.6206533000222407,500,15.359416389465332,0.9999998807907104,0.09686536341905594,0
D,44,9934,8,8,3,0.43707249994622543,71,24.209148406982422,0.8945364356040955,0.055004045367240906,1
E,44,9934,8,8,8,2.0092823000159115,500,15.371401405334474,0.9999998807907104,0.09603229910135269,0
F,44,9934,8,8,3,0.348777599981986,71,24.218757247924806,0.8951935172080994,0.05488651245832443,1
A,42,6514,8,8,8,2.1488630999810994,500,0.027991091657895595,0.9999999403953552,0.04604490473866463,0
B,42,6514,8,8,8,2.7664810999995098,500,53.989836883544925,0.9999998211860657,0.04127210006117821,0
C,42,6514,8,8,8,2.529960099956952,500,20.644447135925294,0.9999999403953552,0.05704963952302933,0
D,42,6514,8,8,2,0.7213948999997228,114,32.005686569213864,1.1700444221496582,0.03664105385541916,1
E,42,6514,8,8,8,1.9631396000040695,500,20.82429656982422,0.9999999403953552,0.05601196363568306,0
F,42,6514,8,8,2,0.6208364000194706,123,32.6834831237793,1.1386828422546387,0.03669444099068642,1
A,43,6514,8,8,8,2.137684100016486,500,0.027991091657895595,0.9999999403953552,0.04604490473866463,0
B,43,6514,8,8,8,2.9079162999987602,500,53.989836883544925,0.9999998211860657,0.04127210006117821,0
C,43,6514,8,8,8,2.581915199989453,500,20.644447135925294,0.9999999403953552,0.05704963952302933,0
D,43,6514,8,8,2,0.7070564000168815,114,32.005686569213864,1.1700444221496582,0.03664105385541916,1
E,43,6514,8,8,8,1.9983924999833107,500,20.82429656982422,0.9999999403953552,0.05601196363568306,0
F,43,6514,8,8,2,0.6443387999897823,123,32.6834831237793,1.1386828422546387,0.03669444099068642,1
A,44,6514,8,8,8,2.1572453000117093,500,0.027991091657895595,0.9999999403953552,0.04604490473866463,0
B,44,6514,8,8,8,2.796054499980528,500,53.989836883544925,0.9999998211860657,0.04127210006117821,0
C,44,6514,8,8,8,2.5436015000450425,500,20.644447135925294,0.9999999403953552,0.05704963952302933,0
D,44,6514,8,8,2,0.6980818000156432,114,32.005686569213864,1.1700444221496582,0.03664105385541916,1
E,44,6514,8,8,8,1.9883511000080034,500,20.82429656982422,0.9999999403953552,0.05601196363568306,0
F,44,6514,8,8,2,0.6506658999715,123,32.6834831237793,1.1386828422546387,0.03669444099068642,1
A,42,1320,8,8,8,2.1354127999511547,500,0.030846394994296134,0.9999998807907104,0.05867514759302139,0
B,42,1320,8,8,2,0.34456840000348166,60,24.860246658325195,0.9892014861106873,0.0567946620285511,1
C,42,1320,8,8,3,0.3233108000131324,62,13.534147262573242,1.0180113315582275,0.059122178703546524,1
D,42,1320,8,8,3,0.24850859999423847,40,12.713309860229492,0.9688264727592468,0.05363663285970688,1
E,42,1320,8,8,3,0.2522599999792874,61,13.550802803039552,1.0206611156463623,0.05900406837463379,1
F,42,1320,8,8,3,0.20346609997795895,40,12.687106895446778,0.9698255658149719,0.05336013808846474,1
A,43,1320,8,8,8,2.1652057000319473,500,0.030846394994296134,0.9999998807907104,0.05867514759302139,0
B,43,1320,8,8,2,0.3507724999799393,60,24.860246658325195,0.9892014861106873,0.0567946620285511,1
C,43,1320,8,8,3,0.3200802000355907,62,13.534147262573242,1.0180113315582275,0.059122178703546524,1
D,43,1320,8,8,3,0.23947209998732433,40,12.713309860229492,0.9688264727592468,0.05363663285970688,1
E,43,1320,8,8,3,0.25741120002930984,61,13.550802803039552,1.0206611156463623,0.05900406837463379,1
F,43,1320,8,8,3,0.20459389995085075,40,12.687106895446778,0.9698255658149719,0.05336013808846474,1
A,44,1320,8,8,8,2.1494283999782056,500,0.030846394994296134,0.9999998807907104,0.05867514759302139,0
B,44,1320,8,8,2,0.33682209998369217,60,24.860246658325195,0.9892014861106873,0.0567946620285511,1
C,44,1320,8,8,3,0.31563399999868125,62,13.534147262573242,1.0180113315582275,0.059122178703546524,1
D,44,1320,8,8,3,0.24767059995792806,40,12.713309860229492,0.9688264727592468,0.05363663285970688,1
E,44,1320,8,8,3,0.24719620001269504,61,13.550802803039552,1.0206611156463623,0.05900406837463379,1
F,44,1320,8,8,3,0.2179984000395052,40,12.687106895446778,0.9698255658149719,0.05336013808846474,1
A,42,1655,9,9,9,2.17548999999417,500,0.026070688749314286,1.0,0.333633691072464,0
B,42,1655,9,9,0,1.2336241999873891,216,40.718135833740234,0.17945554852485657,0.07088661938905716,1
C,42,1655,9,9,9,2.5823496999801137,500,20.09130115509033,1.0,0.34709692001342773,0
D,42,1655,9,9,4,0.4258513000095263,70,28.46745834350586,1.000008463859558,0.3810333013534546,1
E,42,1655,9,9,9,1.984653499966953,500,20.08885078430176,1.0,0.3467554748058319,0
F,42,1655,9,9,4,0.38426479999907315,71,28.596501541137695,1.0000100135803223,0.38170507550239563,1
A,43,1655,9,9,9,2.3312981000053696,500,0.026070688749314286,1.0,0.333633691072464,0
B,43,1655,9,9,0,1.2482055999571458,216,40.718135833740234,0.17945554852485657,0.07088661938905716,1
C,43,1655,9,9,9,2.6174600000376813,500,20.09130115509033,1.0,0.34709692001342773,0
D,43,1655,9,9,4,0.4438199999858625,70,28.46745834350586,1.000008463859558,0.3810333013534546,1
E,43,1655,9,9,9,2.0563136999844573,500,20.08885078430176,1.0,0.3467554748058319,0
F,43,1655,9,9,4,0.3721841999795288,71,28.596501541137695,1.0000100135803223,0.38170507550239563,1
A,44,1655,9,9,9,2.187142899958417,500,0.026070688749314286,1.0,0.333633691072464,0
B,44,1655,9,9,0,1.204777400009334,216,40.718135833740234,0.17945554852485657,0.07088661938905716,1
C,44,1655,9,9,9,2.572710399981588,500,20.09130115509033,1.0,0.34709692001342773,0
D,44,1655,9,9,4,0.44526550004957244,70,28.46745834350586,1.000008463859558,0.3810333013534546,1
E,44,1655,9,9,9,2.073177799989935,500,20.08885078430176,1.0,0.3467554748058319,0
F,44,1655,9,9,4,0.3692261000396684,71,28.596501541137695,1.0000100135803223,0.38170507550239563,1
A,42,8900,9,9,9,2.161247599986382,500,0.026421366847353057,1.0,0.6332984566688538,0
B,42,8900,9,9,8,1.7493431000038981,318,36.24264030456543,0.07572291791439056,0.04488341882824898,1
C,42,8900,9,9,9,2.542322899971623,500,15.991218376159669,1.0,0.5276254415512085,0
D,42,8900,9,9,4,0.8389876000001095,135,25.68044776916504,1.0000026226043701,0.5755124688148499,1
E,42,8900,9,9,9,2.0180638000019826,500,15.952572441101074,1.0,0.5284292697906494,0
F,42,8900,9,9,4,0.7089160000323318,139,25.739027404785155,1.0000025033950806,0.5749194622039795,1
A,43,8900,9,9,9,2.165644099994097,500,0.026421366847353057,1.0,0.6332984566688538,0
B,43,8900,9,9,8,1.8195703000528738,318,36.24264030456543,0.07572291791439056,0.04488341882824898,1
C,43,8900,9,9,9,2.5989546000491828,500,15.991218376159669,1.0,0.5276254415512085,0
D,43,8900,9,9,4,0.8361935999710113,135,25.68044776916504,1.0000026226043701,0.5755124688148499,1
E,43,8900,9,9,9,1.959387400012929,500,15.952572441101074,1.0,0.5284292697906494,0
F,43,8900,9,9,4,0.7119785000104457,139,25.739027404785155,1.0000025033950806,0.5749194622039795,1
A,44,8900,9,9,9,2.131947400048375,500,0.026421366847353057,1.0,0.6332984566688538,0
